CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1799661,16000276434,2016276434,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/01/2016 05:06:13 PM,5 AV S / S JACKSON ST,K,K3,9200.1012,-122.32767,47.599194,"(47.599194, -122.32767)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1860366,16000381380,2016381380,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/21/2016 07:04:15 PM,70XX BLOCK OF E MARGINAL WY S,O,O3,10900.1012,-122.321724,47.539566,"(47.539566, -122.321724)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,10/21/2016 02:40:13 PM
1924513,17000030934,201730934,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/26/2017 02:49:08 AM,W EMERSON ST / 15 AV W AND EMERSON RP,Q,Q1,5801.4044,-122.37726,47.653988,"(47.653988, -122.37726)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,01/26/2017 12:37:15 AM
1518475,15000283749,2015283749,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/15/2015 01:15:00 PM,17XX BLOCK OF HARVARD AV,E,E2,7402.2005,-122.322158308,47.616978424,"(47.616978424, -122.322158308)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1518605,15000283922,2015283922,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/15/2015 03:51:00 PM,17XX BLOCK OF 13 AV S,R,R1,9400.1004,-122.315983509,47.587684424,"(47.587684424, -122.315983509)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1519422,15000284764,2015284764,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/16/2015 09:31:00 AM,16XX BLOCK OF S LANE ST,G,G3,9000.2031,-122.310280931,47.596647705,"(47.596647705, -122.310280931)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1526453,15000293413,2015293413,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/22/2015 05:14:00 PM,47XX BLOCK OF BROOKLYN AV NE,U,U2,5301.2002,-122.314224057,47.664004059,"(47.664004059, -122.314224057)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1530440,15000298149,2015298149,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/26/2015 12:51:00 PM,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.323443935,47.604128076,"(47.604128076, -122.323443935)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,
1810564,16000295430,2016295430,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/15/2016 10:22:47 PM,NE 112 ST / 3 AV NE,L,L2,1200.4011,-122.32598,47.7096,"(47.7096, -122.32598)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,08/15/2016 07:53:23 PM
1746965,16000185777,2016185777,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,05/27/2016 03:13:40 AM,18XX BLOCK OF 24 AV E,C,C2,6200.1059,-122.301544,47.636154,"(47.636154, -122.301544)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,05/27/2016 01:58:16 AM
1882876,16000421926,2016421926,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/22/2016 11:46:37 AM,NE 145 ST / 15 AV NE,L,L1,200.4001,-122.31275,47.733948,"(47.733948, -122.31275)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1540048,15000309991,2015309991,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,09/04/2015 12:30:00 PM,16XX BLOCK OF E OLIVE ST,C,C1,7900.5007,-122.310803286,47.616444399,"(47.616444399, -122.310803286)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,09/04/2015 10:46:00 AM
1546077,15000317392,2015317392,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,09/10/2015 12:22:00 PM,9XX BLOCK OF PINE ST,M,M2,8300.2004,-122.331486857,47.613760191,"(47.613760191, -122.331486857)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1546262,15000317676,2015317676,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,09/10/2015 03:25:00 PM,6 AV S / S KING ST,K,K3,9100.2003,-122.32636404,47.598352413,"(47.598352413, -122.32636404)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1771219,16000227872,2016227872,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,06/27/2016 01:07:39 AM,10XX BLOCK OF E PIKE ST,E,E2,7500.4014,-122.318794,47.61409,"(47.61409, -122.318794)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,06/26/2016 09:17:45 PM
1548715,15000320678,2015320678,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,09/12/2015 07:26:00 PM,6XX BLOCK OF 3 AV,K,K1,8100.2041,-122.331735383,47.603126538,"(47.603126538, -122.331735383)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1924817,17000031418,201731418,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/26/2017 03:25:10 PM,50XX BLOCK OF DELRIDGE WY SW,F,F1,10800.3008,-122.36293,47.556355,"(47.556355, -122.36293)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,01/26/2017 11:35:55 AM
1549119,15000321034,2015321034,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,09/13/2015 02:45:00 AM,84XX BLOCK OF DUNCAN AV S,S,S2,11800.1008,-122.265349999,47.528175299,"(47.528175299, -122.265349999)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,09/13/2015 12:50:00 AM
1550110,15000322123,2015322123,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,09/14/2015 06:50:00 AM,45XX BLOCK OF FREMONT AV N,B,B2,4900.5003,-122.350036706,47.661765005,"(47.661765005, -122.350036706)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,09/14/2015 03:28:00 AM
1850508,16000364026,2016364026,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/07/2016 07:56:41 PM,12 AV S / S KING ST,G,G3,9100.1012,-122.31723,47.59834,"(47.59834, -122.31723)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,10/07/2016 04:07:25 PM
1609414,15000396874,2015396874,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/13/2015 01:23:23 PM,4XX BLOCK OF MINOR AV N,D,D3,7300.1020,-122.333,47.622543,"(47.622543, -122.333)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1924794,17000031675,201731675,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/26/2017 02:44:51 PM,78XX BLOCK OF DETROIT AV SW,F,F3,11300.1003,-122.339005,47.53604,"(47.53604, -122.339005)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1612574,15000402315,2015402315,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/18/2015 02:15:15 AM,5 AV / SENECA ST,K,K1,8100.2022,-122.33311,47.60798,"(47.60798, -122.33311)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1615084,15000406711,2015406711,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/21/2015 12:22:09 PM,30 AV NE / NE 125 ST,L,L3,100.5006,-122.29632,47.719284,"(47.719284, -122.29632)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,11/21/2015 08:52:05 AM
1615095,15000406917,2015406917,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/21/2015 01:04:07 PM,4 AV S / S HOLGATE ST,O,O1,9300.2072,-122.32906,47.58617,"(47.58617, -122.32906)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1616354,15000408292,2015408292,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/22/2015 08:12:54 PM,63XX BLOCK OF 42 AV SW,W,W3,10600.3004,-122.38574,47.54589,"(47.54589, -122.38574)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,11/22/2015 06:16:49 PM
1619178,15000413617,2015413617,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/27/2015 07:31:37 PM,19XX BLOCK OF 3 AV,M,M1,8002.1002,-122.34024,47.612015,"(47.612015, -122.34024)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1621225,15000417116,2015417116,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/01/2015 02:16:24 AM,4 AV / UNIVERSITY ST,M,M3,8100.2020,-122.33487,47.608227,"(47.608227, -122.33487)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1623744,15000421371,2015421371,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/04/2015 04:37:22 PM,25XX BLOCK OF WESTERN AV,D,D1,8001.4002,-122.350075,47.614307,"(47.614307, -122.350075)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,12/04/2015 02:17:55 PM
1623748,15000421214,2015421214,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/04/2015 04:16:39 PM,2XX BLOCK OF 6 AV N,Q,Q3,7200.1076,-122.34501,47.620316,"(47.620316, -122.34501)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,12/04/2015 11:53:44 AM
1626993,15000427171,2015427171,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/09/2015 02:35:05 PM,42XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3009,-122.31319,47.659054,"(47.659054, -122.31319)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1635389,15000441087,2015441087,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/21/2015 07:42:14 PM,32XX BLOCK OF SW AVALON WY,W,W2,9900.3002,-122.3742,47.564075,"(47.564075, -122.3742)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,12/21/2015 01:56:44 PM
1639696,15000448555,2015448555,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/29/2015 07:50:19 AM,2XX BLOCK OF ALASKAN WY S,K,K2,9200.2022,-122.33591,47.600464,"(47.600464, -122.33591)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,12/29/2015 04:40:44 AM
1640319,15000449747,2015449747,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/30/2015 07:55:53 AM,25XX BLOCK OF 4 AV,D,D2,7200.3005,-122.34664,47.616966,"(47.616966, -122.34664)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1653127,16000019665,201619665,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/17/2016 04:48:07 PM,52XX BLOCK OF SHILSHOLE AV NW,B,B1,4700.4017,-122.3831,47.665085,"(47.665085, -122.3831)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,01/17/2016 01:11:30 PM
1654296,16000021761,201621761,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/19/2016 01:09:12 PM,9XX BLOCK OF N 104 ST,N,N3,1300.2007,-122.34603,47.70433,"(47.70433, -122.34603)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,01/19/2016 11:59:31 AM
1656090,16000024927,201624927,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/21/2016 07:52:35 PM,4 AV / PIKE ST,M,M3,8100.2010,-122.336685,47.610214,"(47.610214, -122.336685)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1662943,13000419522,2013419522,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/20/2013 01:25:00 AM,10 AV / E PIKE ST,C,C2,7500.4007,-122.319447319,47.614083354,"(47.614083354, -122.319447319)",,,,
1663719,16000037918,201637918,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,02/01/2016 11:47:38 AM,3XX BLOCK OF BELL ST,D,D1,7200.2020,-122.34436,47.615036,"(47.615036, -122.34436)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1664870,16000040005,201640005,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,02/03/2016 02:37:51 AM,11XX BLOCK OF PIKE ST,E,E3,8300.2015,-122.32836,47.613697,"(47.613697, -122.32836)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,02/02/2016 11:54:33 PM
1800725,16000278256,2016278256,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/03/2016 12:11:24 AM,5 AV / PINE ST,M,M2,8100.2000,-122.33649,47.61167,"(47.61167, -122.33649)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,08/02/2016 10:58:43 PM
1861702,16000384132,2016384132,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/23/2016 07:03:03 PM,18XX BLOCK OF EASTLAKE AV,D,D3,7300.2010,-122.32949,47.618237,"(47.618237, -122.32949)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1862296,16000385182,2016385182,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/24/2016 03:22:44 PM,6XX BLOCK OF 3 AV,K,K1,8100.2041,-122.331184,47.603355,"(47.603355, -122.331184)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,
1893485,16000441626,2016441626,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/08/2016 06:06:32 PM,19XX BLOCK OF 10 AV W,Q,Q2,6900.4009,-122.37034,47.636856,"(47.636856, -122.37034)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,12/08/2016 05:21:31 PM
1876207,16000409812,2016409812,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/12/2016 02:14:21 PM,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.33593,47.611904,"(47.611904, -122.33593)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,11/12/2016 01:28:15 PM
1792188,16000263139,2016263139,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/23/2016 03:46:22 AM,2XX BLOCK OF 15 AV,G,G2,8700.3004,-122.31287,47.60393,"(47.60393, -122.31287)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,07/22/2016 11:15:37 PM
1801028,16000279065,2016279065,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/03/2016 03:09:35 PM,19XX BLOCK OF WESTERN AV,M,M1,8100.3011,-122.34288,47.609814,"(47.609814, -122.34288)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1925703,17000033205,201733205,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/27/2017 07:29:35 PM,5XX BLOCK OF NE 70 ST,J,J3,3600.2030,-122.32227,47.67952,"(47.67952, -122.32227)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,01/27/2017 04:33:40 PM
1925759,17000033370,201733370,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/27/2017 08:52:08 PM,22XX BLOCK OF 15 AV W,Q,Q2,5802.2012,-122.37615,47.639656,"(47.639656, -122.37615)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,01/27/2017 06:28:06 PM
1885306,16000426237,2016426237,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/26/2016 01:05:36 PM,9XX BLOCK OF NE 63 ST,U,U1,3600.1026,-122.31803,47.67416,"(47.67416, -122.31803)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,11/26/2016 11:55:51 AM
1792426,16000264815,2016264815,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/24/2016 08:43:22 AM,SUMMIT AV E / E MERCER ST,E,E1,7401.1004,-122.32532,47.62429,"(47.62429, -122.32532)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,07/24/2016 05:52:35 AM
1886277,16000427854,2016427854,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/28/2016 01:31:07 AM,4XX BLOCK OF 15 AV E,C,C1,7600.3002,-122.31264,47.622597,"(47.622597, -122.31264)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,11/27/2016 09:44:23 PM
1903897,16000461125,2016461125,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/24/2016 05:03:48 PM,14XX BLOCK OF 2 AV,M,M1,8100.3003,-122.33845,47.608788,"(47.608788, -122.33845)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1888982,16000432980,2016432980,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/01/2016 11:55:14 PM,96XX BLOCK OF AURORA AV N,N,N3,1300.3014,-122.34463,47.699165,"(47.699165, -122.34463)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,12/01/2016 09:28:50 PM
1914483,17000012228,201712228,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/10/2017 08:00:07 PM,15XX BLOCK OF PIKE PL,M,M1,8100.1003,-122.34063,47.608723,"(47.608723, -122.34063)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,01/10/2017 06:19:23 PM
1933458,17000047558,201747558,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,02/08/2017 07:15:42 PM,65XX BLOCK OF 16 AV NE,U,U1,2600.3016,-122.310875,47.676693,"(47.676693, -122.310875)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,02/08/2017 04:57:16 PM
1926143,17000033959,201733959,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,01/28/2017 11:18:33 AM,13XX BLOCK OF NE 45 ST,U,U2,5301.3001,-122.313705,47.661274,"(47.661274, -122.313705)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,01/28/2017 05:16:29 AM
1936518,17000054989,201754989,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,02/14/2017 11:13:46 AM,122XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.344894,47.717175,"(47.717175, -122.344894)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1482448,15000240005,2015240005,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/13/2015 07:41:00 PM,116XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.344834271,47.713547978,"(47.713547978, -122.344834271)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,07/13/2015 06:03:00 PM
1482200,15000237557,2015237557,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/11/2015 07:50:00 PM,7XX BLOCK OF S SULLIVAN ST,F,F3,11200.2040,-122.323770955,47.527318006,"(47.527318006, -122.323770955)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,07/11/2015 05:17:00 PM
1813183,16000300178,2016300178,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/19/2016 02:45:49 PM,115XX BLOCK OF 6 PL NE,L,L1,600.6008,-122.322685,47.71378,"(47.71378, -122.322685)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,08/19/2016 12:30:23 PM
1879064,16000415056,2016415056,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/16/2016 07:49:02 PM,14XX BLOCK OF 2 AV,M,M1,8100.3003,-122.33845,47.608788,"(47.608788, -122.33845)",INJURED - IP/JO - PERSON/INDUSTRIAL ACCIDENT,PERSON DOWN/INJURY,PERSON DOWN/INJURY,
1894636,16000443593,2016443593,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/10/2016 12:14:30 PM,45XX BLOCK OF 42 AV SW,W,W2,10500.4002,-122.38546,47.56199,"(47.56199, -122.38546)",TRESPASS,TRESPASS,TRESPASS,12/10/2016 11:24:46 AM
1488190,15000246530,2015246530,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/18/2015 08:44:00 PM,SW WALKER ST / 46 AV SW,W,W1,9600.3013,-122.390514705,47.584039877,"(47.584039877, -122.390514705)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,07/18/2015 05:08:00 PM
1870433,16000399879,2016399879,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/04/2016 05:13:28 PM,5XX BLOCK OF PINE ST,M,M2,8200.1003,-122.33629,47.612293,"(47.612293, -122.33629)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1495091,15000255147,2015255147,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/25/2015 02:02:00 AM,11XX BLOCK OF POST AV,K,K1,8100.1024,-122.337806584,47.605518253,"(47.605518253, -122.337806584)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1496033,15000255786,2015255786,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/25/2015 09:14:00 PM,53XX BLOCK OF SW COLLEGE ST,W,W1,9600.3005,-122.398424689,47.58364776,"(47.58364776, -122.398424689)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,07/25/2015 03:49:00 PM
1498141,15000258718,2015258718,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/28/2015 05:16:00 AM,3 AV / VIRGINIA ST,M,M2,7200.1067,-122.340894617,47.612397329,"(47.612397329, -122.340894617)",SICK PERSON,PERSON DOWN/INJURY,CASUALTIES,07/28/2015 02:12:00 AM
1496854,15000257271,2015257271,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/26/2015 10:57:00 PM,4 AV / PINE ST,M,M3,8100.2004,-122.337595939,47.611207077,"(47.611207077, -122.337595939)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1497666,15000258210,2015258210,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/27/2015 06:29:00 PM,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.318168851,47.615838397,"(47.615838397, -122.318168851)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,07/27/2015 05:01:00 PM
1501688,15000263004,2015263004,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/31/2015 07:58:00 AM,21XX BLOCK OF 3 AV,D,D1,8002.1000,-122.342843231,47.613551471,"(47.613551471, -122.342843231)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,07/31/2015 05:34:00 AM
