"","CAD.CDW.ID","CAD.Event.Number","General.Offense.Number","Event.Clearance.Code","Event.Clearance.Description","Event.Clearance.SubGroup","Event.Clearance.Group","Date","Time","Hundred.Block.Location","District.Sector","Zone.Beat","Census.Tract","Longitude","Latitude","Incident.Location","Initial.Type.Description","Initial.Type.Subgroup","Initial.Type.Group","At.Scene.Time","month","year"
"862",1737583,16000169232,2016169232,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-05-15,"03:06:50 AM","14 AV NW / NW 60 ST","B","B2",3300.3018,-122.37358,47.672356,"(47.672356, -122.37358)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","05/14/2016 11:40:27 PM","May",2016
"863",1901153,16000455912,2016455912,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-12-20,"12:26:11 PM","5XX BLOCK OF 3 AV","K","K2",8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","12/20/2016 11:23:08 AM","December",2016
"864",1912361,17000007937,20177937,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-01-07,"03:07:54 PM","AURORA AV N / N 79 ST","J","J3",2800.1,-122.344505,47.686226,"(47.686226, -122.344505)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","01/07/2017 11:18:49 AM","January",2017
"865",1901182,16000455888,2016455888,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-12-20,"01:14:44 PM","1XX BLOCK OF CEDAR ST","D","D1",8001.1007,-122.35019,47.616135,"(47.616135, -122.35019)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","12/20/2016 11:05:37 AM","December",2016
"866",1826123,16000321013,2016321013,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-09-04,"05:12:33 PM","17 AV NW / NW MARKET ST","B","B1",4700.302,-122.37888,47.66867,"(47.66867, -122.37888)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","September",2016
"867",1891427,16000437340,2016437340,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-12-05,"02:32:22 PM","6XX BLOCK OF 1 AV N","Q","Q3",7000.3021,-122.3554,47.625015,"(47.625015, -122.3554)","TRESPASS","TRESPASS","TRESPASS","","December",2016
"868",1757761,16000204628,2016204628,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-06-09,"03:44:18 PM","24 AV / E SPRING ST","C","C3",8800.1007,-122.30144,47.61158,"(47.61158, -122.30144)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","06/09/2016 12:28:25 PM","June",2016
"869",1744415,16000177501,2016177501,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-05-21,"02:20:16 AM","CALIFORNIA AV SW / SW JUNEAU ST","W","W2",10600.2004,-122.38709,47.5503,"(47.5503, -122.38709)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","05/21/2016 02:03:46 AM","May",2016
"870",1912498,17000008121,20178121,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-01-07,"07:11:40 PM","9XX BLOCK OF N 102 ST","N","N3",1300.3001,-122.346016,47.70288,"(47.70288, -122.346016)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","01/07/2017 01:51:22 PM","January",2017
"871",1912423,17000008097,20178097,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-01-07,"05:07:24 PM","9XX BLOCK OF N 80 ST","J","J3",2800.1,-122.345856,47.686943,"(47.686943, -122.345856)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","01/07/2017 01:30:42 PM","January",2017
"872",1869326,16000397654,2016397654,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-11-03,"04:28:08 AM","14XX BLOCK OF BROADWAY","E","E2",8400.1008,-122.32122,47.613182,"(47.613182, -122.32122)","SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","","November",2016
"873",1778438,16000240127,2016240127,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-07-05,"02:16:09 PM","20XX BLOCK OF 3 AV","M","M2",7200.1067,-122.341545,47.61278,"(47.61278, -122.341545)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","July",2016
"874",1790328,16000260143,2016260143,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-07-21,"12:11:31 AM","4XX BLOCK OF WALL ST","D","D2",7200.3005,-122.34574,47.617023,"(47.617023, -122.34574)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","07/20/2016 09:15:40 PM","July",2016
"875",1798987,16000275135,2016275135,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-07-31,"06:50:49 PM","9XX BLOCK OF PINE ST","M","M2",8300.2012,-122.33149,47.61376,"(47.61376, -122.33149)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","July",2016
"876",1758802,16000206703,2016206703,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-06-10,"08:54:00 PM","E MERCER ST / BROADWAY E","C","C1",6500.3008,-122.320946,47.624268,"(47.624268, -122.320946)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","June",2016
"877",1849305,16000362023,2016362023,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-10-06,"04:45:53 AM","10XX BLOCK OF S CLOVERDALE ST","F","F3",11200.3008,-122.31864,47.526283,"(47.526283, -122.31864)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","10/06/2016 03:01:12 AM","October",2016
"878",1826957,16000322323,2016322323,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-09-05,"08:10:59 PM","16XX BLOCK OF BOREN AV","M","M2",8300.2002,-122.33028,47.614952,"(47.614952, -122.33028)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","09/05/2016 07:06:42 PM","September",2016
"879",1849462,16000362039,2016362039,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-10-06,"11:19:33 AM","3 AV / JAMES ST","K","K1",8100.2041,-122.331406,47.602768,"(47.602768, -122.331406)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","10/06/2016 03:41:47 AM","October",2016
"880",1901660,16000456816,2016456816,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-12-21,"05:20:35 AM","1XX BLOCK OF 23 AV E","C","C2",7600.2012,-122.30252,47.61969,"(47.61969, -122.30252)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","12/21/2016 02:30:33 AM","December",2016
"881",1771799,16000228925,2016228925,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-06-27,"07:50:09 PM","2XX BLOCK OF PIKE ST","M","M3",8100.201,-122.33835,47.609516,"(47.609516, -122.33835)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","June",2016
"882",1738296,16000170440,2016170440,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-05-16,"06:16:41 AM","27XX BLOCK OF NE 135 ST","L","L1",200.1014,-122.297264,47.726517,"(47.726517, -122.297264)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","05/16/2016 05:00:40 AM","May",2016
"883",1738306,16000170449,2016170449,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-05-16,"07:15:43 AM","5XX BLOCK OF 22 AV","G","G2",8700.1025,-122.30379,47.60652,"(47.60652, -122.30379)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","05/16/2016 05:22:26 AM","May",2016
"884",1483826,15000241878,2015241878,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-07-15,"03:33:00 AM","1 AV / SPRING ST","K","K1",8100.1026,-122.336893066,47.605406042,"(47.605406042, -122.336893066)","SICK PERSON","PERSON DOWN/INJURY","CASUALTIES","07/15/2015 02:50:00 AM","July",2015
"885",1799275,16000275422,2016275422,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-08-01,"02:35:27 AM","63XX BLOCK OF 34 AV SW","F","F1",10702.3004,-122.37507,47.545635,"(47.545635, -122.37507)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","07/31/2016 10:31:18 PM","August",2016
"886",1489230,15000248088,2015248088,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-07-19,"08:56:00 PM","XX BLOCK OF S MAIN ST","K","K2",9200.2021,-122.334825701,47.600045229,"(47.600045229, -122.334825701)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","July",2015
"887",1799345,16000275703,2016275703,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-08-01,"06:55:34 AM","15XX BLOCK OF HARVARD AV","E","E2",8400.1007,-122.32212,47.614647,"(47.614647, -122.32212)","TRESPASS","TRESPASS","TRESPASS","","August",2016
"888",1496651,15000256945,2015256945,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-07-26,"05:24:00 PM","NE 106 ST / NE NORTHGATE DR E","L","L2",1200.401,-122.325030842,47.706149741,"(47.706149741, -122.325030842)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","07/26/2015 03:56:00 PM","July",2015
"889",1502317,15000263581,2015263581,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-07-31,"07:47:00 PM","N 122 ST / N PARK AV N","N","N1",402.2006,-122.349455437,47.717768979,"(47.717768979, -122.349455437)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","07/31/2015 04:49:00 PM","July",2015
"890",1799730,16000276515,2016276515,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-08-01,"06:44:09 PM","NE 45 ST / 5 AV NE","B","B3",5200.4018,-122.32296,47.66133,"(47.66133, -122.32296)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","August",2016
"891",1746554,16000184896,2016184896,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-05-26,"04:31:39 PM","21XX BLOCK OF CALIFORNIA AV SW","W","W1",9600.2001,-122.3864,47.584686,"(47.584686, -122.3864)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","05/26/2016 12:50:39 PM","May",2016
"892",1799661,16000276434,2016276434,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-08-01,"05:06:13 PM","5 AV S / S JACKSON ST","K","K3",9200.1012,-122.32767,47.599194,"(47.599194, -122.32767)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","August",2016
"893",1860366,16000381380,2016381380,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-10-21,"07:04:15 PM","70XX BLOCK OF E MARGINAL WY S","O","O3",10900.1012,-122.321724,47.539566,"(47.539566, -122.321724)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","10/21/2016 02:40:13 PM","October",2016
"894",1924513,17000030934,201730934,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-01-26,"02:49:08 AM","W EMERSON ST / 15 AV W AND EMERSON RP","Q","Q1",5801.4044,-122.37726,47.653988,"(47.653988, -122.37726)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","01/26/2017 12:37:15 AM","January",2017
"895",1518475,15000283749,2015283749,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-08-15,"01:15:00 PM","17XX BLOCK OF HARVARD AV","E","E2",7402.2005,-122.322158308,47.616978424,"(47.616978424, -122.322158308)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","August",2015
"896",1518605,15000283922,2015283922,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-08-15,"03:51:00 PM","17XX BLOCK OF 13 AV S","R","R1",9400.1004,-122.315983509,47.587684424,"(47.587684424, -122.315983509)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","August",2015
"897",1519422,15000284764,2015284764,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-08-16,"09:31:00 AM","16XX BLOCK OF S LANE ST","G","G3",9000.2031,-122.310280931,47.596647705,"(47.596647705, -122.310280931)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","August",2015
"898",1526453,15000293413,2015293413,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-08-22,"05:14:00 PM","47XX BLOCK OF BROOKLYN AV NE","U","U2",5301.2002,-122.314224057,47.664004059,"(47.664004059, -122.314224057)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","","August",2015
"899",1530440,15000298149,2015298149,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-08-26,"12:51:00 PM","3XX BLOCK OF 9 AV","G","G1",8500.3001,-122.323443935,47.604128076,"(47.604128076, -122.323443935)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","","August",2015
"900",1810564,16000295430,2016295430,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-08-15,"10:22:47 PM","NE 112 ST / 3 AV NE","L","L2",1200.4011,-122.32598,47.7096,"(47.7096, -122.32598)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","08/15/2016 07:53:23 PM","August",2016
"901",1746965,16000185777,2016185777,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-05-27,"03:13:40 AM","18XX BLOCK OF 24 AV E","C","C2",6200.1059,-122.301544,47.636154,"(47.636154, -122.301544)","HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT)","HAZARDS","HAZARDS","05/27/2016 01:58:16 AM","May",2016
"902",1882876,16000421926,2016421926,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-11-22,"11:46:37 AM","NE 145 ST / 15 AV NE","L","L1",200.4001,-122.31275,47.733948,"(47.733948, -122.31275)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","November",2016
"903",1540048,15000309991,2015309991,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-09-04,"12:30:00 PM","16XX BLOCK OF E OLIVE ST","C","C1",7900.5007,-122.310803286,47.616444399,"(47.616444399, -122.310803286)","CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","BEHAVIORAL HEALTH","CRISIS CALL","09/04/2015 10:46:00 AM","September",2015
"904",1546077,15000317392,2015317392,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-09-10,"12:22:00 PM","9XX BLOCK OF PINE ST","M","M2",8300.2004,-122.331486857,47.613760191,"(47.613760191, -122.331486857)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","September",2015
"905",1546262,15000317676,2015317676,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-09-10,"03:25:00 PM","6 AV S / S KING ST","K","K3",9100.2003,-122.32636404,47.598352413,"(47.598352413, -122.32636404)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","September",2015
"906",1771219,16000227872,2016227872,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-06-27,"01:07:39 AM","10XX BLOCK OF E PIKE ST","E","E2",7500.4014,-122.318794,47.61409,"(47.61409, -122.318794)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","06/26/2016 09:17:45 PM","June",2016
"907",1548715,15000320678,2015320678,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-09-12,"07:26:00 PM","6XX BLOCK OF 3 AV","K","K1",8100.2041,-122.331735383,47.603126538,"(47.603126538, -122.331735383)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","September",2015
"908",1924817,17000031418,201731418,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-01-26,"03:25:10 PM","50XX BLOCK OF DELRIDGE WY SW","F","F1",10800.3008,-122.36293,47.556355,"(47.556355, -122.36293)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","01/26/2017 11:35:55 AM","January",2017
"909",1549119,15000321034,2015321034,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-09-13,"02:45:00 AM","84XX BLOCK OF DUNCAN AV S","S","S2",11800.1008,-122.265349999,47.528175299,"(47.528175299, -122.265349999)","CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","BEHAVIORAL HEALTH","CRISIS CALL","09/13/2015 12:50:00 AM","September",2015
"910",1550110,15000322123,2015322123,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-09-14,"06:50:00 AM","45XX BLOCK OF FREMONT AV N","B","B2",4900.5003,-122.350036706,47.661765005,"(47.661765005, -122.350036706)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","09/14/2015 03:28:00 AM","September",2015
"911",1850508,16000364026,2016364026,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2016-10-07,"07:56:41 PM","12 AV S / S KING ST","G","G3",9100.1012,-122.31723,47.59834,"(47.59834, -122.31723)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","10/07/2016 04:07:25 PM","October",2016
"912",1609414,15000396874,2015396874,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-11-13,"01:23:23 PM","4XX BLOCK OF MINOR AV N","D","D3",7300.102,-122.333,47.622543,"(47.622543, -122.333)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","November",2015
"913",1924794,17000031675,201731675,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-01-26,"02:44:51 PM","78XX BLOCK OF DETROIT AV SW","F","F3",11300.1003,-122.339005,47.53604,"(47.53604, -122.339005)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","January",2017
"914",1612574,15000402315,2015402315,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-11-18,"02:15:15 AM","5 AV / SENECA ST","K","K1",8100.2022,-122.33311,47.60798,"(47.60798, -122.33311)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","","November",2015
"915",1615084,15000406711,2015406711,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-11-21,"12:22:09 PM","30 AV NE / NE 125 ST","L","L3",100.5006,-122.29632,47.719284,"(47.719284, -122.29632)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","11/21/2015 08:52:05 AM","November",2015
"916",1615095,15000406917,2015406917,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-11-21,"01:04:07 PM","4 AV S / S HOLGATE ST","O","O1",9300.2072,-122.32906,47.58617,"(47.58617, -122.32906)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","November",2015
"917",1616354,15000408292,2015408292,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-11-22,"08:12:54 PM","63XX BLOCK OF 42 AV SW","W","W3",10600.3004,-122.38574,47.54589,"(47.54589, -122.38574)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","11/22/2015 06:16:49 PM","November",2015
"918",1619178,15000413617,2015413617,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-11-27,"07:31:37 PM","19XX BLOCK OF 3 AV","M","M1",8002.1002,-122.34024,47.612015,"(47.612015, -122.34024)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","November",2015
"919",1621225,15000417116,2015417116,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-01,"02:16:24 AM","4 AV / UNIVERSITY ST","M","M3",8100.202,-122.33487,47.608227,"(47.608227, -122.33487)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","December",2015
"920",1623744,15000421371,2015421371,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-04,"04:37:22 PM","25XX BLOCK OF WESTERN AV","D","D1",8001.4002,-122.350075,47.614307,"(47.614307, -122.350075)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","12/04/2015 02:17:55 PM","December",2015
"921",1623748,15000421214,2015421214,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-04,"04:16:39 PM","2XX BLOCK OF 6 AV N","Q","Q3",7200.1076,-122.34501,47.620316,"(47.620316, -122.34501)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","12/04/2015 11:53:44 AM","December",2015
"922",1626993,15000427171,2015427171,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-09,"02:35:05 PM","42XX BLOCK OF UNIVERSITY WY NE","U","U2",5301.3009,-122.31319,47.659054,"(47.659054, -122.31319)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","December",2015
"923",1635389,15000441087,2015441087,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-21,"07:42:14 PM","32XX BLOCK OF SW AVALON WY","W","W2",9900.3002,-122.3742,47.564075,"(47.564075, -122.3742)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","12/21/2015 01:56:44 PM","December",2015
"924",1639696,15000448555,2015448555,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-29,"07:50:19 AM","2XX BLOCK OF ALASKAN WY S","K","K2",9200.2022,-122.33591,47.600464,"(47.600464, -122.33591)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","12/29/2015 04:40:44 AM","December",2015
"925",1640319,15000449747,2015449747,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-12-30,"07:55:53 AM","25XX BLOCK OF 4 AV","D","D2",7200.3005,-122.34664,47.616966,"(47.616966, -122.34664)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","December",2015
